"Factor","Value"
"termite.count.100m",0.496834475856129
"urema_dist",-0.264225248346125
"tree_hansen",0.120624190939449
"termite.count.100m",0.150449344872052
"urema_dist",-0.619168182278664
"tree_hansen",0.536343253979945
"termite.count.100m",0.0311062065107751
"urema_dist",-0.283039698756196
"tree_hansen",-0.00641265162748539
"termite.count.100m",-0.0486447076617927
"urema_dist",-0.429848146233587
"tree_hansen",0.278981550305935
"termite.count.100m",-0.0379991456951219
"urema_dist",-0.550626812621812
"tree_hansen",-0.0022175407708964
"termite.count.100m",0.0375377293864325
"urema_dist",-0.560255815369789
"tree_hansen",-0.328159028475584
"termite.count.100m",0.211160183221466
"urema_dist",-0.375122740249721
"tree_hansen",-0.233994539039879
"termite.count.100m",-0.332374302078234
"urema_dist",-0.468528715843715
"tree_hansen",0.377102706151881
"termite.count.100m",-0.204502019279059
"urema_dist",-0.456128993137664
"tree_hansen",0.0239869003120336
"termite.count.100m",0.125729728639545
"urema_dist",-0.773191523280334
"tree_hansen",0.0309385656999219
"termite.count.100m",-0.221003006306539
"urema_dist",-0.413767286325178
"tree_hansen",0.644931779061116
"termite.count.100m",0.0681270389209191
"urema_dist",-0.5633039789518
"tree_hansen",0.27119676605971
"termite.count.100m",-0.708499969562664
"urema_dist",-0.397304070946249
"tree_hansen",-0.173112804381015
"termite.count.100m",0.147369737458556
"urema_dist",-0.372061063092595
"tree_hansen",0.0921922545100876
"termite.count.100m",0.812541768499814
"urema_dist",-0.464925536035327
"tree_hansen",0.310277779826392
"termite.count.100m",0.502257760786613
"urema_dist",-0.240620874504515
"tree_hansen",-0.223929099462724
"termite.count.100m",0.00306737007877197
"urema_dist",-0.322258908989614
"tree_hansen",0.193070154989962
"termite.count.100m",0.324634462014605
"urema_dist",-0.476847246556659
"tree_hansen",0.323276851107341
"termite.count.100m",0.0357662159800519
"urema_dist",-0.14358593443378
"tree_hansen",0.294986875550944
"termite.count.100m",-0.104561237180003
"urema_dist",-0.369005481769238
"tree_hansen",-0.235221685094632
"termite.count.100m",-0.426889320763086
"urema_dist",-0.519469423441856
"tree_hansen",0.122067667966276
"termite.count.100m",-0.0571358278849005
"urema_dist",-0.484341359461343
"tree_hansen",0.394272428086428
"termite.count.100m",-0.0185143921415648
"urema_dist",-0.214058750968218
"tree_hansen",0.0153506763809832
"termite.count.100m",0.24391207388698
"urema_dist",-0.195801793911299
"tree_hansen",-2.01725004542062
"termite.count.100m",0.00149420354215359
"urema_dist",-0.568970295824204
"tree_hansen",0.645432915047341
"termite.count.100m",-0.0333487196417221
"urema_dist",-0.459744204864065
"tree_hansen",0.157388564576701
"termite.count.100m",-0.24918522156893
"urema_dist",-0.235111270691349
"tree_hansen",-0.102093778193197
"termite.count.100m",-0.49644543489805
"urema_dist",-0.448375737946097
"tree_hansen",-0.00649876057760596
"termite.count.100m",0.132841405707091
"urema_dist",-0.392390800080966
"tree_hansen",-0.221359330160208
"termite.count.100m",0.0268182685577827
"urema_dist",-0.389313260681561
"tree_hansen",0.143120548579957
"termite.count.100m",0.0757816946987702
"urema_dist",-0.312329960177084
"tree_hansen",0.593639992305497
"termite.count.100m",0.292062477108117
"urema_dist",-0.416260594735066
"tree_hansen",0.461081368827816
"termite.count.100m",0.415212312039696
"urema_dist",-0.351387695963793
"tree_hansen",0.0437388969330967
"termite.count.100m",0.236139301250067
"urema_dist",-0.322948821117679
"tree_hansen",-0.443978826845445
"termite.count.100m",-0.267450133115544
"urema_dist",-0.424812938263651
"tree_hansen",-0.0357294887398661
"termite.count.100m",-0.0506710928105978
"urema_dist",-0.305805203559737
"tree_hansen",-0.240812851833312
"termite.count.100m",-0.147075072192587
"urema_dist",-0.463287380823267
"tree_hansen",0.387076003547744
"termite.count.100m",0.334910747239308
"urema_dist",-0.418110452497182
"tree_hansen",0.236120582649059
"termite.count.100m",0.219482589311737
"urema_dist",-0.510897668518444
"tree_hansen",0.339486312436924
"termite.count.100m",0.747272061707785
"urema_dist",0.0834493021874895
"tree_hansen",0.139595967507113
"termite.count.100m",-0.212618895045022
"urema_dist",-0.127418566919658
"tree_hansen",0.144989097200147
"termite.count.100m",0.0816977594610829
"urema_dist",-0.395827439848318
"tree_hansen",0.557792093768793
"termite.count.100m",-0.24317250199315
"urema_dist",-0.336170690167201
"tree_hansen",-0.471610795836116
"termite.count.100m",0.111393390513856
"urema_dist",-0.358624706389318
"tree_hansen",0.643197494747008
"termite.count.100m",-0.0327256187621711
"urema_dist",-0.48772250829147
"tree_hansen",0.33861295913684
"termite.count.100m",0.242787211838317
"urema_dist",-0.515291228503141
"tree_hansen",0.0979396235457505
"termite.count.100m",0.0160135093761664
"urema_dist",-0.388393398168521
"tree_hansen",-0.321261224188542
"termite.count.100m",0.150939623091443
"urema_dist",-0.510923547739489
"tree_hansen",0.338282304795257
"termite.count.100m",0.232416051720413
"urema_dist",-0.544270558426292
"tree_hansen",-0.277942320512565
"termite.count.100m",-0.343827129611595
"urema_dist",-0.341120178949312
"tree_hansen",0.282654244969327
"termite.count.100m",0.541848597773652
"urema_dist",-0.480160495592781
"tree_hansen",0.359755693753116
"termite.count.100m",-0.078513253687043
"urema_dist",-0.515391182114839
"tree_hansen",0.617693123798608
"termite.count.100m",-0.226305166718352
"urema_dist",-0.0849343958357125
"tree_hansen",-0.00266466582725962
"termite.count.100m",-0.15723547635792
"urema_dist",-0.435305297142515
"tree_hansen",0.224684031654508
"termite.count.100m",0.354114105485707
"urema_dist",-0.215439654780463
"tree_hansen",-0.186621518980814
"termite.count.100m",0.0599769982160774
"urema_dist",-0.374759532418506
"tree_hansen",-0.0814960735102533
"termite.count.100m",0.226944094951473
"urema_dist",-0.430676508875722
"tree_hansen",0.386409523550826
"termite.count.100m",0.369229028097913
"urema_dist",-0.518280736962971
"tree_hansen",0.38761468887771
"termite.count.100m",-0.0187093450997684
"urema_dist",-0.135665942350196
"tree_hansen",0.0317417013639151
"termite.count.100m",-0.272356825506997
"urema_dist",-0.335647601655386
"tree_hansen",-0.320424101910334
"termite.count.100m",0.295308066461379
"urema_dist",-0.481520641672085
"tree_hansen",0.00904183625873833
"termite.count.100m",-0.0452138001711956
"urema_dist",-0.298244536824265
"tree_hansen",0.575486670166783
"termite.count.100m",-0.0487621669242337
"urema_dist",0.0540290919151202
"tree_hansen",-0.0729126402335148
"termite.count.100m",-0.13437731952002
"urema_dist",-0.0483887389917069
"tree_hansen",0.0727316852934818
"termite.count.100m",0.279244024464804
"urema_dist",-0.30938131118014
"tree_hansen",0.25357234223799
"termite.count.100m",-0.159654930748846
"urema_dist",-0.408142296657861
"tree_hansen",0.13917942851251
"termite.count.100m",0.0532959808019868
"urema_dist",-0.145159310274586
"tree_hansen",-0.203704108149366
"termite.count.100m",0.236551149324443
"urema_dist",-0.85999029866918
"tree_hansen",0.460458981912774
"termite.count.100m",0.0673198510978614
"urema_dist",-0.419927741376137
"tree_hansen",0.0672793190901224
"termite.count.100m",-0.1953817411923
"urema_dist",-0.308270702925309
"tree_hansen",0.590497772667422
"termite.count.100m",0.08119993833437
"urema_dist",-0.486199286751357
"tree_hansen",0.147206399052724
"termite.count.100m",-0.114389106804898
"urema_dist",-0.393077644522547
"tree_hansen",0.0463827526603705
"termite.count.100m",0.190707880771359
"urema_dist",-0.601559451622241
"tree_hansen",0.461322734433807
"termite.count.100m",-0.386425681211571
"urema_dist",-0.643635382790607
"tree_hansen",1.42892557502472
"termite.count.100m",0.0209243259446203
"urema_dist",-0.304825373801892
"tree_hansen",0.157831084547814
"termite.count.100m",0.64851572350564
"urema_dist",-0.308176783517304
"tree_hansen",-0.10447959892157
"termite.count.100m",0.661469292603746
"urema_dist",-0.396209635680779
"tree_hansen",0.119906886775681
"termite.count.100m",0.00305460661022294
"urema_dist",-0.586208580345158
"tree_hansen",0.12503422152678
"termite.count.100m",0.210423870355691
"urema_dist",-0.389793447232812
"tree_hansen",0.212733759106623
"termite.count.100m",0.301431519321113
"urema_dist",-0.101026163193439
"tree_hansen",0.372600842961743
"termite.count.100m",-0.794946986409034
"urema_dist",-0.267202340674283
"tree_hansen",0.366579325194332
"termite.count.100m",-0.351301262542546
"urema_dist",-0.387327928877963
"tree_hansen",-0.206327793227676
"termite.count.100m",-0.42138529405995
"urema_dist",-0.424305307596472
"tree_hansen",-0.0502637626886641
"termite.count.100m",-0.458712871946491
"urema_dist",-0.149077459289935
"tree_hansen",-0.187449841647215
"termite.count.100m",-0.166970597401591
"urema_dist",-0.584653465662601
"tree_hansen",0.433872525199734
"termite.count.100m",0.428936775167663
"urema_dist",-0.310334256263535
"tree_hansen",0.114643548301747
"termite.count.100m",0.164380261743293
"urema_dist",-0.383002580111013
"tree_hansen",-0.210174950254849
"termite.count.100m",-0.328652933606819
"urema_dist",-0.470244977753309
"tree_hansen",0.349079153597212
"termite.count.100m",0.293781393430797
"urema_dist",-0.421731637981622
"tree_hansen",0.100147928917766
"termite.count.100m",0.131717402174754
"urema_dist",-0.349389511432477
"tree_hansen",0.364191846888588
"termite.count.100m",-0.435996665444046
"urema_dist",-0.315432097115346
"tree_hansen",-0.296455955839474
"termite.count.100m",-0.0329527142647399
"urema_dist",-0.530969903295018
"tree_hansen",0.347554503804293
"termite.count.100m",0.0621947466298622
"urema_dist",-0.686918824971269
"tree_hansen",0.829120241866048
"termite.count.100m",-0.104163015711321
"urema_dist",-0.336288756615488
"tree_hansen",-0.183873774650227
"termite.count.100m",-0.0397702902028317
"urema_dist",-0.335393446325667
"tree_hansen",-0.402307970504534
"termite.count.100m",0.0221870440044926
"urema_dist",-0.16365804578476
"tree_hansen",0.0843075894636585
"termite.count.100m",-0.100879830634389
"urema_dist",-0.288094016791223
"tree_hansen",0.589833268786572
"termite.count.100m",0.0832183276676846
"urema_dist",-0.360599983322796
"tree_hansen",-0.270092348552899
"termite.count.100m",-0.0275236962189827
"urema_dist",-0.32652135107798
"tree_hansen",0.0899587188681554
"termite.count.100m",0.461212037392222
"urema_dist",-0.272338381278659
"tree_hansen",0.0347627244514385
"termite.count.100m",-0.0801778832202186
"urema_dist",-0.283986257652649
"tree_hansen",0.428602095404678
"termite.count.100m",0.012732128071682
"urema_dist",-0.302559790138458
"tree_hansen",0.264557854443862
"termite.count.100m",-0.0874849140664355
"urema_dist",-0.277199010344997
"tree_hansen",0.272465600896824
"termite.count.100m",-0.121592402637378
"urema_dist",-0.425871710610979
"tree_hansen",-0.429098885908308
"termite.count.100m",-0.141522409952086
"urema_dist",-0.410364682679894
"tree_hansen",-0.0594986480439052
"termite.count.100m",0.638985970689274
"urema_dist",-0.398764367209835
"tree_hansen",-0.0860860769745453
"termite.count.100m",0.513146457881145
"urema_dist",-0.561651633581139
"tree_hansen",-0.16226502127813
"termite.count.100m",-0.16762218963746
"urema_dist",-0.119800850048084
"tree_hansen",-0.0291592654199865
"termite.count.100m",0.422693131802257
"urema_dist",-0.625163441853478
"tree_hansen",0.579267633697657
"termite.count.100m",0.230268634144284
"urema_dist",-0.247753797143928
"tree_hansen",0.222199718369446
"termite.count.100m",0.0359060963956516
"urema_dist",-0.444757550730299
"tree_hansen",0.0172860100692487
"termite.count.100m",-0.414801559388143
"urema_dist",-0.566023319621453
"tree_hansen",0.213993864070384
"termite.count.100m",0.18324023379343
"urema_dist",-0.43977543804103
"tree_hansen",0.164734638396335
"termite.count.100m",0.181319187824931
"urema_dist",-0.37388478383584
"tree_hansen",0.319166659103799
"termite.count.100m",-0.161322243504698
"urema_dist",-0.168013312425897
"tree_hansen",-0.261840449494104
"termite.count.100m",-0.216817654096483
"urema_dist",-0.360049660409654
"tree_hansen",-0.304925317871495
"termite.count.100m",0.366959490162956
"urema_dist",-0.277742789587311
"tree_hansen",0.562636128453235
"termite.count.100m",0.0232092806823589
"urema_dist",-0.286993617569707
"tree_hansen",-0.447361095858118
"termite.count.100m",0.0874237095581813
"urema_dist",-0.456540886457345
"tree_hansen",0.267734063525429
"termite.count.100m",0.171655291667293
"urema_dist",-0.146487523114255
"tree_hansen",0.0766736734473635
"termite.count.100m",0.337821681699485
"urema_dist",-0.369624771647473
"tree_hansen",0.389054289178282
"termite.count.100m",0.0914379426222096
"urema_dist",-0.338238038448362
"tree_hansen",0.213892713454837
"termite.count.100m",0.18676172387227
"urema_dist",-0.142895773498807
"tree_hansen",0.159682942903174
"termite.count.100m",0.301713275921398
"urema_dist",-0.438216930422602
"tree_hansen",0.569359838282677
"termite.count.100m",-0.0383731539690904
"urema_dist",-0.289858054868257
"tree_hansen",-0.217169286102011
"termite.count.100m",0.171430747464357
"urema_dist",-0.483749312289653
"tree_hansen",0.319621090098625
"termite.count.100m",-0.950323511567008
"urema_dist",-0.294015079631657
"tree_hansen",0.573008262782648
"termite.count.100m",0.0606210443025491
"urema_dist",-0.43382174439428
"tree_hansen",0.419807864758053
"termite.count.100m",0.217622345951124
"urema_dist",-0.226466996603971
"tree_hansen",0.118252668874341
"termite.count.100m",0.273402196837939
"urema_dist",-0.383426155322093
"tree_hansen",0.0508739426783202
"termite.count.100m",-0.338969096218567
"urema_dist",-0.156868297939508
"tree_hansen",0.291619931982458
"termite.count.100m",-0.0256138382621791
"urema_dist",-0.575342852396038
"tree_hansen",0.153417072469847
"termite.count.100m",0.531176711617904
"urema_dist",-0.457802818840373
"tree_hansen",-0.156103577316533
"termite.count.100m",0.0682428291939899
"urema_dist",-0.0847625621675461
"tree_hansen",-0.0812801919819093
"termite.count.100m",0.0735219813143332
"urema_dist",-0.238916961006092
"tree_hansen",-0.0660796125847071
"termite.count.100m",-0.0839406737188321
"urema_dist",-0.557498390503141
"tree_hansen",0.896470700986342
"termite.count.100m",-0.147031180498359
"urema_dist",-0.150754962560541
"tree_hansen",-0.00768357643071768
"termite.count.100m",0.230249818506912
"urema_dist",-0.318470422833338
"tree_hansen",-0.151965642283321
"termite.count.100m",-0.142851041466027
"urema_dist",-0.246973831910458
"tree_hansen",-0.201184314455187
"termite.count.100m",-0.106675161064007
"urema_dist",-0.282875037563623
"tree_hansen",0.195018766177303
"termite.count.100m",-0.0300748273425329
"urema_dist",-0.543696273364196
"tree_hansen",-0.210917608842346
"termite.count.100m",-0.482165164430009
"urema_dist",-0.312508944437854
"tree_hansen",-0.536524474318498
"termite.count.100m",-0.0207024558046803
"urema_dist",-0.445276790587682
"tree_hansen",0.17956172269641
"termite.count.100m",-0.109890997526871
"urema_dist",-0.280891466538498
"tree_hansen",0.194884539433482
"termite.count.100m",0.145259248904344
"urema_dist",-0.528260639273775
"tree_hansen",0.342511129789142
"termite.count.100m",-0.174261434207842
"urema_dist",-0.215536939429012
"tree_hansen",0.0881104207139004
"termite.count.100m",0.280080577912612
"urema_dist",-0.235371007097434
"tree_hansen",0.258223259323523
"termite.count.100m",0.109689969210629
"urema_dist",-0.078378934692216
"tree_hansen",-0.0295319398407006
"termite.count.100m",-0.0544114574748376
"urema_dist",-0.0701623169920273
"tree_hansen",0.310481175446
"termite.count.100m",0.303121141173929
"urema_dist",-0.401853074974976
"tree_hansen",0.105860993114914
"termite.count.100m",-0.203473273696679
"urema_dist",-0.700166266619461
"tree_hansen",0.258754049722713
"termite.count.100m",-0.0437050608720971
"urema_dist",-0.091052298279529
"tree_hansen",0.821072161298826
"termite.count.100m",0.258049670936444
"urema_dist",-0.319051265733452
"tree_hansen",0.595913321852632
"termite.count.100m",-0.0645155120609554
"urema_dist",-0.346807092060105
"tree_hansen",0.429166640702321
"termite.count.100m",-0.309190379552788
"urema_dist",-0.22960994890707
"tree_hansen",-0.0925651974710393
"termite.count.100m",0.184931163083641
"urema_dist",-0.181716993390735
"tree_hansen",0.00361642567020071
"termite.count.100m",0.298123219253904
"urema_dist",-0.307919310857947
"tree_hansen",0.036694571645403
"termite.count.100m",-0.153061392691782
"urema_dist",-0.789992579930981
"tree_hansen",0.273232017136966
"termite.count.100m",-0.0760981000732369
"urema_dist",-0.307383727166631
"tree_hansen",0.132817894427138
"termite.count.100m",-0.0535545879918143
"urema_dist",-0.526377336551619
"tree_hansen",0.0668841868548996
"termite.count.100m",0.0984880301466811
"urema_dist",-0.476433307565904
"tree_hansen",0.128190982620503
"termite.count.100m",-0.251489999240072
"urema_dist",-0.477231570815446
"tree_hansen",0.6129451712747
"termite.count.100m",0.369639329993329
"urema_dist",-0.0525068072211733
"tree_hansen",-0.131454830318449
"termite.count.100m",0.250227233584483
"urema_dist",-0.458683557733897
"tree_hansen",0.417505004081238
"termite.count.100m",-0.175237823317377
"urema_dist",-0.324857603112617
"tree_hansen",-0.340364649980518
"termite.count.100m",0.00911045525332765
"urema_dist",-0.107721493796828
"tree_hansen",-0.0815294589645292
"termite.count.100m",-0.246094532880892
"urema_dist",-0.382073733598814
"tree_hansen",0.468886786779415
"termite.count.100m",-0.283094111208274
"urema_dist",-0.389019190487171
"tree_hansen",0.28929291358907
"termite.count.100m",-0.184303724433304
"urema_dist",-0.165982389393302
"tree_hansen",-0.4307466477622
"termite.count.100m",-0.571204892643952
"urema_dist",-0.60693170485743
"tree_hansen",0.248115772832651
"termite.count.100m",-0.0759004421653034
"urema_dist",-0.536682085472433
"tree_hansen",0.192178539062827
"termite.count.100m",0.385054926532708
"urema_dist",-0.390095200623614
"tree_hansen",0.922460241039524
"termite.count.100m",0.171565475050203
"urema_dist",-0.516907993670922
"tree_hansen",0.225432859795635
"termite.count.100m",-0.529843820808916
"urema_dist",-0.718227911901727
"tree_hansen",0.286445119687011
"termite.count.100m",-0.335979241187863
"urema_dist",-0.469700758419877
"tree_hansen",0.789548171368071
"termite.count.100m",0.0399721806474068
"urema_dist",-0.376378721249815
"tree_hansen",0.104902980289563
"termite.count.100m",0.125239763434719
"urema_dist",-0.316662737593732
"tree_hansen",0.246754593395651
"termite.count.100m",0.685792255633815
"urema_dist",-0.336062240023761
"tree_hansen",0.437286196612935
"termite.count.100m",-0.0603493160921175
"urema_dist",-0.283339494147138
"tree_hansen",0.236191461996454
"termite.count.100m",-0.624339855030216
"urema_dist",-0.347333632249169
"tree_hansen",-0.222281359312227
"termite.count.100m",0.162200020973452
"urema_dist",-0.369905920809014
"tree_hansen",0.140740811667008
"termite.count.100m",0.232592543258786
"urema_dist",-0.293692486401421
"tree_hansen",0.338013203207503
"termite.count.100m",0.261055203270523
"urema_dist",-0.525888637918316
"tree_hansen",0.119658313712606
"termite.count.100m",0.116337842259288
"urema_dist",-0.389772594066335
"tree_hansen",-0.112351033381011
"termite.count.100m",-0.097809820973336
"urema_dist",-0.309995674062706
"tree_hansen",0.204006644111161
"termite.count.100m",-0.0118021747892909
"urema_dist",-0.410092836096867
"tree_hansen",0.40113525476624
"termite.count.100m",0.378955442519027
"urema_dist",-0.118422750596456
"tree_hansen",0.550151002876362
"termite.count.100m",-0.101954714815516
"urema_dist",-0.568779858039683
"tree_hansen",0.168314735917946
"termite.count.100m",0.0982976213837586
"urema_dist",-0.544597744180687
"tree_hansen",-0.288094430992515
"termite.count.100m",-0.128957181296406
"urema_dist",-0.215384524537928
"tree_hansen",0.332047651110926
"termite.count.100m",0.00581547286215933
"urema_dist",-0.604910845883088
"tree_hansen",-0.0865627906206046
"termite.count.100m",0.477133253335903
"urema_dist",-0.342053885819346
"tree_hansen",-0.199438389129446
"termite.count.100m",0.0825405373517295
"urema_dist",-0.0150612749542729
"tree_hansen",-0.0637005628650394
"termite.count.100m",-0.204985962208893
"urema_dist",-0.196075840082159
"tree_hansen",-0.0699491395895792
"termite.count.100m",0.470522514388051
"urema_dist",-0.525590515075571
"tree_hansen",0.92495132106876
"termite.count.100m",0.469528445465127
"urema_dist",-0.456133183749101
"tree_hansen",0.369339725778811
"termite.count.100m",-0.0175042547789085
"urema_dist",-0.629088852222923
"tree_hansen",0.492055378829787
"termite.count.100m",0.262783840316138
"urema_dist",-0.338717342352711
"tree_hansen",0.304857400124319
"termite.count.100m",0.148563542509896
"urema_dist",-0.41205395939327
"tree_hansen",0.159417161429916
"termite.count.100m",0.0358289563590631
"urema_dist",-0.427959611025455
"tree_hansen",-0.318513860833419
"termite.count.100m",-0.324268333349302
"urema_dist",-0.296779844733542
"tree_hansen",-0.412732109419101
"termite.count.100m",0.145623281391476
"urema_dist",-0.79095172287677
"tree_hansen",-0.0685774457391981
"termite.count.100m",-0.151631945836879
"urema_dist",-0.0207640170776606
"tree_hansen",0.43946213280993
"termite.count.100m",0.195704255270346
"urema_dist",-0.30265678426385
"tree_hansen",0.0695326292021576
"termite.count.100m",-0.578771518471922
"urema_dist",0.200769830691902
"tree_hansen",-0.137560658299587
"termite.count.100m",0.0890349304912601
"urema_dist",-0.285925941632671
"tree_hansen",-0.0915790277433918
"termite.count.100m",-0.160136483108204
"urema_dist",-0.544720209918111
"tree_hansen",-0.150049330993527
"termite.count.100m",-0.113846725687284
"urema_dist",-0.356983385504839
"tree_hansen",0.486764911074918
"termite.count.100m",0.524792620297488
"urema_dist",-0.339800370930375
"tree_hansen",0.18089386820281
"termite.count.100m",-0.0691466206163575
"urema_dist",-0.313563321443385
"tree_hansen",0.204313514266143
"termite.count.100m",0.10776290817087
"urema_dist",-0.208325985113882
"tree_hansen",-0.450034028280194
"termite.count.100m",0.233884222526782
"urema_dist",-0.569152641694552
"tree_hansen",0.674759735042711
"termite.count.100m",0.096571948325378
"urema_dist",-0.328558156314216
"tree_hansen",0.436392947515386
"termite.count.100m",0.380943975645712
"urema_dist",-0.506880300396483
"tree_hansen",0.0810447919810613
"termite.count.100m",-0.000306909201632309
"urema_dist",-0.410648459395731
"tree_hansen",-0.0356219750945
"termite.count.100m",-1.48200748101873
"urema_dist",-0.283308311534299
"tree_hansen",0.430541197642784
"termite.count.100m",0.146579590052263
"urema_dist",-0.313972620173588
"tree_hansen",-0.476204816948972
"termite.count.100m",0.278690470766911
"urema_dist",-0.327538137192785
"tree_hansen",0.154343987843496
"termite.count.100m",-0.052676058457125
"urema_dist",-0.505292561934034
"tree_hansen",-0.37229130837475
"termite.count.100m",0.425382462890093
"urema_dist",-0.35853974287904
"tree_hansen",0.0162666244940918
"termite.count.100m",0.193949307994029
"urema_dist",-0.246112347003107
"tree_hansen",0.00329284176429122
"termite.count.100m",-0.153761260684558
"urema_dist",-0.286072868171551
"tree_hansen",0.191982465092331
"termite.count.100m",0.0736785163041789
"urema_dist",-0.447164748638089
"tree_hansen",0.0413022967532252
"termite.count.100m",0.535094334637388
"urema_dist",0.249174758443288
"tree_hansen",0.320164875644196
"termite.count.100m",1.0216228120339
"urema_dist",-0.344532165387267
"tree_hansen",0.30631426475172
"termite.count.100m",0.280545724775385
"urema_dist",-0.929385403433502
"tree_hansen",0.480150431464386
"termite.count.100m",0.56961464568877
"urema_dist",-0.352748665601841
"tree_hansen",0.360211060200867
"termite.count.100m",-0.092516710168208
"urema_dist",-0.781379926469923
"tree_hansen",0.117566168531794
"termite.count.100m",-0.164088169960853
"urema_dist",-0.242489256378672
"tree_hansen",-0.276310978040373
"termite.count.100m",0.293642211281959
"urema_dist",-0.120567671597051
"tree_hansen",0.0274319553516619
"termite.count.100m",0.0895995033468699
"urema_dist",-0.565928134702251
"tree_hansen",-0.472044175262835
"termite.count.100m",1.47830639598656
"urema_dist",-0.390414591716645
"tree_hansen",-0.0916751524218848
"termite.count.100m",0.0487544637857605
"urema_dist",-0.311857420289861
"tree_hansen",0.0626094414555813
"termite.count.100m",-0.041774564357223
"urema_dist",-0.159837910733568
"tree_hansen",-0.210103149059054
"termite.count.100m",0.1913499784934
"urema_dist",-0.398456796161242
"tree_hansen",0.00917077747509243
"termite.count.100m",-0.0433848006405316
"urema_dist",-0.294770011702739
"tree_hansen",-0.617926291996273
"termite.count.100m",0.100195162607064
"urema_dist",-0.2086083488871
"tree_hansen",0.028491431970995
"termite.count.100m",-0.110014991659662
"urema_dist",-0.612550559280071
"tree_hansen",0.311521273919923
"termite.count.100m",-0.336340273260272
"urema_dist",-0.109431349160126
"tree_hansen",0.0327936350524761
"termite.count.100m",-0.0472771040719714
"urema_dist",-0.626460924339201
"tree_hansen",0.111933375261374
"termite.count.100m",0.359511488667214
"urema_dist",-0.15057528531323
"tree_hansen",-0.294898074165205
"termite.count.100m",0.221713936317124
"urema_dist",-0.892245692417661
"tree_hansen",0.446700370757513
"termite.count.100m",-0.0617261910079018
"urema_dist",-0.112025102104516
"tree_hansen",0.360027487849083
"termite.count.100m",-0.136519263962401
"urema_dist",-0.0599999981938939
"tree_hansen",0.234700853145948
"termite.count.100m",0.120366346395094
"urema_dist",-0.269173987835234
"tree_hansen",-0.0074188920894849
"termite.count.100m",0.134326320239199
"urema_dist",-0.498275341455128
"tree_hansen",0.454950883532945
"termite.count.100m",0.339617664280873
"urema_dist",-0.224664201375562
"tree_hansen",-0.11172542879812
"termite.count.100m",0.338999350688185
"urema_dist",-0.551493451745183
"tree_hansen",0.465446335567874
"termite.count.100m",0.601822950256797
"urema_dist",-0.520324668058527
"tree_hansen",0.133806255370038
"termite.count.100m",-0.0289605116069009
"urema_dist",-0.309672532161885
"tree_hansen",-0.404771217630545
"termite.count.100m",0.209573592242151
"urema_dist",-0.0768182226682898
"tree_hansen",-0.155456701361901
"termite.count.100m",-0.0286785240961126
"urema_dist",-0.36842758721642
"tree_hansen",0.163967439664538
"termite.count.100m",0.239687653192937
"urema_dist",-0.465156142546195
"tree_hansen",0.583092458281015
"termite.count.100m",-0.0728232244215222
"urema_dist",-0.876272720385021
"tree_hansen",0.242337106021685
"termite.count.100m",-0.589618185918561
"urema_dist",-0.485582743490525
"tree_hansen",-0.132017514419458
"termite.count.100m",0.16467821979216
"urema_dist",-0.463830165618842
"tree_hansen",-0.39104976021731
"termite.count.100m",0.917004951129345
"urema_dist",-0.43049995845245
"tree_hansen",0.101225548332028
"termite.count.100m",-0.233191965990978
"urema_dist",-0.495529695601711
"tree_hansen",0.0822350886946696
"termite.count.100m",-0.015466842386834
"urema_dist",-0.100478851221915
"tree_hansen",0.526754501326001
"termite.count.100m",-0.189516158997107
"urema_dist",-0.280975492489505
"tree_hansen",0.166134513413807
"termite.count.100m",-0.608565882007351
"urema_dist",-0.705261353491927
"tree_hansen",0.96156177607267
"termite.count.100m",-0.462194720934716
"urema_dist",-0.503613944001847
"tree_hansen",-0.359492756347985
"termite.count.100m",-0.599305342538924
"urema_dist",-0.326169107271194
"tree_hansen",0.109393468928656
"termite.count.100m",0.481439956753108
"urema_dist",-0.477786400143269
"tree_hansen",0.0635364111691551
"termite.count.100m",-0.201005284011011
"urema_dist",-0.279806877158395
"tree_hansen",0.497371471785532
"termite.count.100m",0.0695410025281406
"urema_dist",-0.970375636441648
"tree_hansen",-0.164921281355283
"termite.count.100m",0.229139879493079
"urema_dist",-0.96912019178442
"tree_hansen",-0.0819978069346369
"termite.count.100m",-0.139790281476511
"urema_dist",-0.425361257529352
"tree_hansen",0.119187502926554
"termite.count.100m",-0.0185138249529267
"urema_dist",-0.133156847567663
"tree_hansen",-0.510645411892267
"termite.count.100m",0.221800191148489
"urema_dist",-0.246340672362995
"tree_hansen",0.579179961004323
"termite.count.100m",0.0314777164731841
"urema_dist",-0.157723888664989
"tree_hansen",0.41008676523002
"termite.count.100m",0.174267413145168
"urema_dist",0.127987015260396
"tree_hansen",-0.706325655625353
"termite.count.100m",0.00342875244472085
"urema_dist",-0.391318043294852
"tree_hansen",-0.0602668399790391
"termite.count.100m",0.245739283885648
"urema_dist",-0.282125116153323
"tree_hansen",0.191032556825688
"termite.count.100m",0.158733285511265
"urema_dist",-0.323040409705701
"tree_hansen",-0.0945254374643139
"termite.count.100m",-0.0848930841410022
"urema_dist",-0.245088542779328
"tree_hansen",0.271350992137571
"termite.count.100m",-0.119394095403298
"urema_dist",-0.0878902405125365
"tree_hansen",-0.0953869755790555
"termite.count.100m",0.324776007172882
"urema_dist",-0.516339456486787
"tree_hansen",0.403497300037181
